distance_to_3_end	read_number
2141	0
2142	0
2143	0.5
2144	1.6
2145	0
2146	0.5
2147	0
2148	0
2149	0
2150	0
2151	0
2152	0
2153	0
2154	0
2155	0
2156	1.47619047619048
2157	0
2158	1
2159	0
2160	2.10606060606061
2161	0
2162	0.840336134453782
2163	0
2164	0
2165	0
2166	0
2167	0
2168	0
2169	0
2170	2.18745486433509
2171	0.5
2172	2.3008356545961
2173	0
2174	0
2175	2.08888888888889
2176	1
2177	0.5
2178	0
2179	2.80838323353293
2180	1
2181	0
2182	0
2183	0
2184	0
2185	0
2186	1.15041782729805
2187	0
2188	0
2189	0
2190	0.269230769230769
2191	0
2192	0
2193	0
2194	0
2195	0
2196	1.15041782729805
2197	0
2198	0.269230769230769
2199	0
2200	0
2201	0
2202	0
2203	0
2204	0
2205	0
2206	1.15041782729805
2207	0
2208	0
2209	0
2210	0
2211	0
2212	0
2213	0
2214	0
2215	0
2216	0
2217	0
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0
2224	0
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	0
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0.269230769230769
2239	0
2240	0
2241	0
2242	0
2243	0
2244	1
2245	0
2246	0.325581395348837
2247	0
2248	0
2249	0
2250	2.3008356545961
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0
2262	1
2263	0
2264	0
2265	0
2266	0
2267	0
2268	0
2269	0
2270	0
2271	0
2272	2.41433370660694
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	0
2280	1.00793650793651
2281	1.03703703703704
2282	0
2283	0
2284	0.507692307692308
2285	0
2286	0
2287	0
2288	0
2289	0
2290	0
2291	0
2292	0
2293	1.36170212765957
2294	0
2295	0
2296	1.5
2297	0
2298	0
2299	0
2300	0
2301	2.33333333333333
2302	0.297297297297297
2303	1.06666666666667
2304	0
2305	0
2306	0
2307	0
2308	1
2309	0
2310	0
2311	0
2312	0
2313	0
2314	0
2315	0
2316	0
2317	0
2318	0
2319	1.0873786407767
2320	0.616071428571429
2321	0
2322	0
2323	0.4
2324	0.571428571428571
2325	0
2326	0
2327	3.69230769230769
2328	0
2329	0
2330	0
2331	0
2332	0
2333	0
2334	0
2335	0
2336	0
2337	0
2338	0
2339	0
2340	2.3
2341	0
2342	0
2343	0
2344	0.8
2345	0
2346	0
2347	0
2348	1
2349	0
2350	1.06666666666667
2351	0
2352	0
2353	0
2354	0
2355	2.36170212765957
2356	0.297297297297297
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	1.47619047619048
2371	0.616071428571429
