distance_to_3_end	read_number
942	0
943	1.42307692307692
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	1.42307692307692
957	0
958	0
959	0
960	3
961	0
962	0
963	0
964	0
965	0
966	2.33333333333333
967	0.335616438356164
968	0
969	0
970	0
971	0
972	18.0888888888889
973	1.016
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0.335616438356164
983	4.87815384615385
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	1.5
992	0
993	0
994	0
995	0.375
996	0
997	0
998	0
999	0
1000	0
1001	0
1002	0
1003	1.14440433212996
1004	0
1005	1.42307692307692
1006	0
1007	0
1008	0
1009	0
1010	0.347826086956522
1011	0
1012	0.335616438356164
1013	0
1014	0
1015	1
1016	0
1017	0
1018	0
1019	0
1020	0
1021	1.63157894736842
1022	0
1023	1.42307692307692
1024	0
1025	0
1026	0
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0.354166666666667
1033	1.42307692307692
1034	0
1035	0
1036	0
1037	0
1038	0
1039	0
1040	1.75
1041	1.42307692307692
1042	0
1043	0
1044	1.625
1045	1.016
1046	0
1047	0
1048	1.14285714285714
1049	0
1050	0.73015873015873
1051	0
1052	0
1053	0
1054	0
1055	0
1056	0
1057	0
1058	0
1059	0
1060	0
1061	0
1062	0
1063	0
1064	0
1065	1.23076923076923
1066	1
1067	2.28880866425993
1068	0
1069	0.6
1070	0
1071	0
1072	0
1073	0
1074	1.33333333333333
1075	0
1076	1.125
1077	0
1078	0
1079	20.0344827586207
1080	0
1081	0
1082	0
1083	0
1084	0
1085	0.335616438356164
1086	2.22222222222222
1087	1.66666666666667
1088	0
1089	0
1090	0
1091	0.671232876712329
1092	0
1093	2.7554347826087
1094	0
1095	0
1096	0
1097	0
1098	1.1304347826087
1099	0
1100	0
1101	0
1102	0
1103	0
1104	1
1105	0
1106	0
1107	0
1108	0
1109	1.1304347826087
1110	0
1111	0
1112	0.721311475409836
1113	0
1114	0
1115	0
1116	0.354166666666667
1117	0
1118	0.275
1119	0
1120	1.1304347826087
1121	0
1122	0
1123	0
1124	1.27472527472527
1125	1.5
1126	0
1127	0
1128	1
1129	4.52173913043478
1130	3.47432618532363
1131	21.0950226244344
1132	4.68778280542986
1133	1.17194570135747
1134	0
1135	0
1136	0
1137	2.34389140271493
1138	2.34389140271493
1139	2.97361336067849
1140	18.0888888888889
1141	7.0316742081448
1142	0
1143	0
1144	0
1145	0
1146	1.17194570135747
1147	1.17194570135747
1148	5.85972850678733
1149	1.17194570135747
1150	2.91107613614007
1151	3.03954357662798
1152	1.51977178831399
1153	0.347826086956522
1154	2.26086956521739
1155	3.21739130434783
1156	0
1157	1.17194570135747
1158	0
1159	0
1160	0
1161	0
1162	0.529411764705882
1163	1.25
1164	0
1165	0
1166	0.347826086956522
1167	2.26086956521739
1168	0
1169	0
1170	0
1171	0
1172	2.34389140271493
1173	2.125
1174	1.17194570135747
1175	0
1176	0
1177	1.17194570135747
1178	0
1179	1.17194570135747
1180	0
1181	1.1304347826087
1182	0
1183	0
1184	1.17194570135747
1185	0.695652173913043
1186	0
1187	1.17194570135747
1188	5.85972850678733
1189	0.529411764705882
1190	0
1191	1.1304347826087
1192	0
1193	1.11111111111111
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	7.91304347826087
1204	0
1205	2.79028132992327
1206	0
1207	0.347826086956522
1208	2.60869565217391
1209	1.73913043478261
1210	0
1211	0
1212	0
1213	2.26086956521739
1214	2.3768115942029
1215	0.347826086956522
1216	0
1217	0
1218	0.347826086956522
1219	2.04347826086957
1220	0.347826086956522
1221	1.58823529411765
1222	0
1223	0
1224	0
1225	0
1226	1.04347826086957
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0.375
1235	0
1236	0
1237	0
1238	0
1239	0
1240	0
1241	0
1242	0
1243	3
1244	0
1245	0
1246	0
1247	0
1248	73.4143790849673
1249	0
1250	0
1251	0
1252	0
1253	0
1254	1.02040816326531
1255	1.93015873015873
1256	0
1257	3.09166666666667
1258	0
1259	0
1260	0
1261	0
1262	0
1263	0
1264	2.25882352941176
1265	0
1266	0
1267	0
1268	0
1269	0
1270	0
1271	0.215189873417722
1272	0
1273	0
1274	0.73015873015873
1275	0
1276	0
1277	0
1278	0
1279	0
1280	1.05882352941176
1281	0
1282	0
1283	0
1284	9.94736842105263
1285	2.35374149659864
1286	0
1287	1
1288	1
1289	1.28571428571429
1290	0
1291	0
1292	1.14285714285714
1293	0.73015873015873
1294	0
1295	2.31143552311436
1296	4.22002085505735
1297	3.42498094128162
1298	0
1299	2.40457277801632
1300	55.4403892944039
1301	12.1855946758265
1302	2.40457277801632
1303	0
1304	0
1305	1.42647058823529
1306	0.375
1307	2.04185520361991
1308	0.443181818181818
1309	1.42647058823529
1310	0
1311	0
1312	0
1313	9.98529411764706
1314	2.85294117647059
1315	0
1316	0
1317	0
1318	2.85294117647059
1319	0
1320	1.02040816326531
1321	1.42647058823529
1322	0
1323	2.85294117647059
1324	0
1325	0
1326	0
1327	0
1328	0.5
1329	0.666666666666667
1330	1.42647058823529
1331	1.42647058823529
1332	2.85294117647059
1333	0.978102189781022
1334	1.42647058823529
1335	2.47058823529412
1336	0
1337	1.42647058823529
1338	0
1339	1.42647058823529
1340	0
1341	0
1342	0
1343	1.42647058823529
1344	0.73015873015873
1345	0
1346	0
1347	0
1348	0
1349	0
1350	0
1351	10.7154528478058
1352	2.85294117647059
1353	0
1354	0
1355	0
1356	0
1357	0
1358	0
1359	1.42647058823529
1360	0
1361	1.42647058823529
1362	0
1363	0
1364	0
1365	0
1366	0
1367	0
1368	1.42647058823529
1369	2.85294117647059
1370	2.85294117647059
1371	0
1372	1.70147058823529
1373	0
1374	0
1375	72.3555555555556
1376	0
1377	1
1378	0
1379	0
1380	0
1381	0
1382	0
1383	0
1384	0
1385	0
1386	0
1387	0
1388	2.35374149659864
1389	3
1390	0
1391	0
1392	0.55
1393	0
1394	9.275
1395	0
1396	0.73015873015873
1397	0
1398	0
1399	0
1400	0
1401	0
1402	0
1403	0
1404	0.666666666666667
1405	0
1406	0
1407	1.42647058823529
1408	0
1409	5.73395721925134
1410	0
1411	0
1412	0
1413	0.73015873015873
1414	1.14285714285714
1415	0
1416	1
1417	1.14440433212996
1418	0.666666666666667
1419	1
1420	0
1421	0
1422	0.666666666666667
1423	1
1424	0
1425	0
1426	0
1427	1.016
1428	0
1429	0
1430	1
1431	0.625
1432	0
1433	0
1434	0
1435	0
1436	0
1437	0
1438	4
1439	0
1440	0
1441	0
1442	0
1443	0.625
1444	0
1445	0
1446	0
1447	0.335616438356164
1448	0
1449	0
1450	0.430379746835443
1451	0
1452	0
1453	0
1454	1.33333333333333
1455	0
1456	0
1457	0
1458	0
1459	7.82926829268293
1460	0
1461	0
1462	0
1463	1.33333333333333
1464	1
1465	0
1466	0
1467	0
1468	1.11111111111111
1469	0
1470	0
1471	0
1472	1.33333333333333
1473	0
1474	1.13821138211382
1475	0
1476	3.41463414634146
1477	0
1478	1.13821138211382
1479	0
1480	0
1481	0
1482	0
1483	0
1484	2.96491228070175
1485	0
1486	0
1487	0
1488	0
1489	1.13821138211382
1490	0
1491	0
1492	0
1493	1.42647058823529
1494	0.73015873015873
1495	3
1496	0.430379746835443
1497	1.31428571428571
1498	1.25
1499	0
1500	0
1501	0
1502	0
1503	0
1504	0
1505	0
1506	0
1507	0
1508	0
1509	0
1510	3
1511	0
1512	0
1513	0
1514	0
1515	0
1516	0
1517	1.33333333333333
1518	0
1519	1.33333333333333
1520	0
1521	2.47154471544715
1522	2.27642276422764
1523	0
1524	1.13821138211382
1525	0
1526	1.02040816326531
1527	3.51321138211382
1528	2.15861954537913
1529	0
1530	0
1531	2.56468197034912
1532	0
1533	0
1534	0
1535	1.33333333333333
1536	0
1537	0
1538	0
1539	1.13821138211382
1540	0
1541	0
1542	0
1543	18.9460317460317
1544	0
1545	0.428571428571429
1546	0
1547	1.13821138211382
1548	0
1549	0
1550	0
1551	0
1552	1
1553	0
1554	2.27642276422764
1555	4
1556	3.13821138211382
1557	2.63058943089431
1558	14
1559	0
1560	0
1561	0
1562	0
1563	0
1564	0
1565	2
1566	0
1567	0
1568	8
1569	0
1570	2
1571	2
1572	0
1573	0
1574	0
1575	0
1576	1.33333333333333
1577	5.32432432432432
1578	2.42857142857143
1579	2
1580	2
1581	0.333333333333333
1582	1.63157894736842
1583	8
1584	0
1585	2
1586	18
1587	0
1588	0
1589	0
1590	0
1591	2
1592	6
1593	6.9375
1594	1.33333333333333
1595	0.45
1596	0
1597	4
1598	0
1599	0
1600	0
1601	0
1602	0
1603	2
1604	1.17194570135747
1605	0
1606	1.17194570135747
1607	0
1608	3.5158371040724
1609	0.45
1610	0
1611	0
1612	1.17194570135747
1613	2
1614	1.14285714285714
1615	2.34389140271493
1616	6.13472850678733
1617	1.17194570135747
1618	0
1619	0
1620	0.375
1621	0
1622	1.17194570135747
1623	0
1624	0
1625	0.275
1626	0
1627	0
1628	1.17194570135747
1629	0
1630	0
1631	0
1632	0
1633	0
1634	0
1635	0
1636	0
1637	1.17194570135747
1638	1.55
1639	0
1640	0
1641	3.5158371040724
1642	3.14082325237787
1643	0.275
1644	0
1645	0
1646	0
1647	0
1648	1.17194570135747
1649	2.34389140271493
1650	1.17194570135747
1651	0
1652	5.1408371040724
1653	0
1654	1.63157894736842
1655	0
1656	0
1657	3.5158371040724
1658	23.4336349924585
1659	15.2352941176471
1660	0
1661	0
1662	3.04694570135747
1663	2.34389140271493
1664	1.17194570135747
1665	0
1666	0
1667	0
1668	1.17194570135747
1669	0
1670	5.85972850678733
1671	1.17194570135747
1672	0
1673	0
1674	0
1675	1.17194570135747
1676	5.85972850678733
1677	0.275
1678	0
1679	2.34389140271493
1680	0
1681	2.07194570135747
1682	0
1683	0
1684	0
1685	0
1686	0
1687	1.17194570135747
1688	0
1689	0
1690	0
1691	0
1692	0
1693	0
1694	0
1695	0
1696	0
1697	2.34389140271493
1698	2.07194570135747
1699	0
1700	0
1701	2.22222222222222
1702	0
1703	0
1704	0
1705	0
1706	3.5158371040724
1707	0
1708	0
1709	2
1710	0
1711	19.2608345902464
1712	0.9
1713	0
1714	0
1715	0
1716	0
1717	0
1718	0
1719	1.17194570135747
1720	0
1721	1.04545454545455
1722	0
1723	1.17194570135747
1724	2.34389140271493
1725	0
1726	0
1727	0.443181818181818
1728	0
1729	0
1730	1.17194570135747
1731	0.430379746835443
1732	0
1733	2.34389140271493
1734	0
1735	0
1736	0
1737	0
1738	0.335616438356164
1739	1.16666666666667
1740	0
1741	0
1742	0
1743	0
1744	4
1745	0
1746	0
1747	0.430379746835443
1748	0
1749	0
1750	0
1751	0
1752	0
1753	0
1754	0
1755	0
1756	0
1757	0
1758	0
1759	0
1760	0
1761	1.17194570135747
1762	0
1763	0
1764	0
1765	0
1766	0
1767	0
1768	0
1769	1.49237804878049
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
1776	1.51321138211382
1777	0
1778	0
1779	0
1780	0
1781	0.275
1782	1.17194570135747
1783	1
1784	1.8
1785	0
1786	2.23076923076923
1787	0
1788	0
1789	0
1790	0
1791	0
1792	0
1793	0
1794	0
1795	0.275
1796	0
1797	1.13821138211382
1798	0
1799	0
1800	0
1801	0
1802	0
1803	1.17194570135747
1804	0
1805	1.13821138211382
1806	0
1807	0
1808	0.692307692307692
1809	0
1810	0
1811	0
1812	1.1
1813	0
1814	0
1815	1.13821138211382
1816	0
1817	0.524
1818	2.27642276422764
1819	0
1820	0
1821	0
1822	0
1823	0
1824	0
1825	1.13821138211382
1826	0
1827	0
1828	0
1829	0
1830	0
1831	0
1832	0
1833	0
1834	20.0344827586207
1835	1.13821138211382
1836	0
1837	2.15421138211382
1838	1.13821138211382
1839	0
1840	0
1841	0
1842	0
1843	0
1844	0
1845	0
1846	0
1847	1
1848	0
1849	0
1850	0
1851	0
1852	2.27642276422764
1853	0
1854	1.16666666666667
1855	0
1856	2
1857	0
1858	0
1859	4.55284552845528
1860	0
1861	0
1862	0
1863	2.62642276422764
1864	3.60975609756098
1865	0
1866	0.785714285714286
1867	0
1868	1
1869	0.785714285714286
1870	8.92926829268293
1871	0
1872	1.15384615384615
1873	1.13821138211382
1874	3
1875	0
1876	0
1877	0
1878	0
1879	0
1880	5.42857142857143
1881	1.15384615384615
1882	1.13821138211382
1883	0
1884	1.13821138211382
1885	0
1886	0
1887	1.15384615384615
1888	1.25
1889	0
1890	0
1891	0
1892	0
1893	0.5
1894	3.41463414634146
1895	0
1896	0.275
1897	0
1898	0
1899	0
1900	0
1901	0
1902	0
1903	1
1904	0
1905	0
1906	0
1907	0
1908	0
1909	1
1910	0
1911	0
1912	2.17194570135747
1913	0
1914	0.443181818181818
1915	1.17194570135747
1916	0.55
1917	1.17194570135747
1918	1.275
1919	1.17194570135747
1920	0
1921	0
1922	0
1923	0
1924	0
1925	1.17194570135747
1926	1
1927	0
1928	1.17194570135747
1929	0
1930	0
1931	0
1932	0
1933	0
1934	0
1935	0
1936	2
1937	0
1938	0
1939	0
1940	3.49627002568179
1941	0
1942	0.5
1943	1.17194570135747
1944	0
1945	0
1946	0
1947	0
1948	0.2
1949	2.33333333333333
1950	0
1951	1.88571428571429
1952	0
1953	1.17194570135747
1954	0
1955	3.46889140271493
1956	1
1957	0
1958	2.34389140271493
1959	0
1960	1.17194570135747
1961	0
1962	0
1963	0.430379746835443
1964	0
1965	0
1966	0
1967	0
1968	0
1969	2.8469387755102
1970	0
1971	0
1972	0
1973	0
1974	0
1975	0
1976	0
1977	1.17194570135747
1978	72.3555555555556
1979	0
1980	0
1981	0
1982	0
1983	0
1984	0
1985	0
1986	0
1987	0
1988	0
1989	0
1990	1.15384615384615
1991	1.17194570135747
1992	0
1993	0
1994	4
1995	0
1996	0
1997	0
1998	0
1999	0
2000	0
2001	0.524
2002	0
2003	0
2004	0
2005	1.17194570135747
2006	0
2007	1
2008	1.17194570135747
2009	0.375
2010	0
2011	0
2012	0
2013	0.5
2014	3.5158371040724
2015	0
2016	2.34389140271493
2017	0
2018	0
2019	0
2020	0
2021	2.4
2022	0
2023	0
2024	1.17194570135747
2025	0
2026	0
2027	0
2028	0
2029	0
2030	0
2031	1.17194570135747
2032	0
2033	0
2034	0
2035	0
2036	0
2037	0
2038	0
2039	0
2040	0
2041	0
2042	0
2043	0
2044	1.11111111111111
2045	2.34389140271493
2046	2.27642276422764
2047	1.27472527472527
2048	0
2049	0
2050	0
2051	1.875
2052	0
2053	0
2054	0
2055	0
2056	0
2057	0
2058	0
2059	0
2060	0
2061	0
2062	0
2063	0
2064	0
2065	0
2066	1.1
2067	0
2068	0
2069	0
2070	0
2071	0
2072	0.5
2073	0
2074	0
2075	0
2076	0
2077	1.17194570135747
2078	1.17194570135747
2079	0
2080	0
2081	2
2082	0
2083	0
2084	1.17194570135747
2085	0
2086	2.2
2087	0
2088	1.1
2089	0
2090	0
2091	1.17194570135747
2092	0
2093	0
2094	0
2095	0
2096	1.125
2097	0
2098	0
2099	0
2100	0
2101	0
2102	0
2103	0
2104	0
2105	0
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	0
2113	0
2114	0
2115	0
2116	1.17194570135747
2117	1.17194570135747
2118	0
2119	0
2120	1.05
2121	0
2122	0
2123	0
2124	1.25
2125	0
2126	0.886363636363636
2127	0
2128	2.34389140271493
2129	0
2130	0
2131	2.01888447686767
2132	0
2133	0
2134	0
2135	0
2136	0
2137	0
2138	0
2139	0
2140	0.275
2141	2.35
2142	0
2143	0
2144	0
2145	0
2146	72.3555555555556
2147	0
2148	0
2149	0.275
2150	0
2151	1.27472527472527
2152	0
2153	0
2154	0
2155	0
2156	0
2157	2.01888447686767
2158	0.5
2159	0
2160	0
2161	0
2162	0.55
2163	0
2164	0
2165	2
2166	1.17194570135747
2167	1.44694570135747
2168	0
2169	0
2170	1.14440433212996
2171	0
2172	0
2173	1.14440433212996
2174	0
2175	0
2176	0
2177	0
2178	0
2179	0
2180	0
2181	1
2182	0
2183	0
2184	0
2185	0
2186	0
2187	0
2188	0
2189	0
2190	0
2191	0
2192	0
2193	0
2194	145.883056812469
2195	0
2196	0
2197	0.5
2198	0
2199	0.8
2200	0
2201	0.275
2202	1.17194570135747
2203	0.8
2204	0
2205	0
2206	8.75
2207	0
2208	0
2209	0
2210	5.53472158094007
2211	0
2212	2.92194570135747
2213	3.5
2214	0
2215	0
2216	0
2217	1.17194570135747
2218	0
2219	0
2220	0
2221	0
2222	0
2223	0.75
2224	0
2225	0
2226	0
2227	0
2228	0
2229	0
2230	0
2231	0
2232	2
2233	0
2234	0
2235	0
2236	0
2237	0
2238	0
2239	0
2240	0
2241	0
2242	1.17194570135747
2243	0
2244	0
2245	1.17194570135747
2246	1
2247	0
2248	0
2249	0
2250	0
2251	0
2252	0
2253	0
2254	0
2255	0
2256	0
2257	0
2258	0
2259	0
2260	0
2261	0
2262	0
2263	0.467289719626168
2264	0
2265	0
2266	1.17194570135747
2267	0
2268	1
2269	0
2270	1
2271	0
2272	1.1304347826087
2273	0
2274	0
2275	0
2276	0
2277	0
2278	0
2279	1.17194570135747
2280	0
2281	0
2282	0.721311475409836
2283	0
2284	0
2285	0
2286	0
2287	0
2288	1.17194570135747
2289	0.333333333333333
2290	0
2291	0
2292	0
2293	0.5
2294	0
2295	0
2296	0
2297	0
2298	0
2299	0
2300	0
2301	0
2302	0
2303	0
2304	0
2305	0
2306	0
2307	2.54945054945055
2308	0
2309	0.785714285714286
2310	2.1
2311	1
2312	0
2313	0
2314	0
2315	0
2316	1
2317	0
2318	0
2319	1.375
2320	0
2321	1.17194570135747
2322	0
2323	0
2324	0
2325	0
2326	0
2327	0
2328	0
2329	0
2330	0
2331	1.97194570135747
2332	2.2
2333	0
2334	0
2335	0
2336	1
2337	1.1
2338	0
2339	0
2340	0
2341	0
2342	0
2343	0
2344	0
2345	0
2346	0
2347	0
2348	0
2349	0
2350	0
2351	0
2352	0
2353	0
2354	0
2355	0
2356	0
2357	0
2358	0
2359	0
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2367	0
2368	0
2369	0
2370	0
