distance_to_3_end	read_number
706	0
707	0
708	0
709	1
710	0
711	0
712	0
713	0
714	0.62037037037037
715	0
716	0
717	0
718	0
719	0
720	0
721	0.925925925925926
722	0
723	15.3888888888889
724	3.53571428571429
725	0
726	0.37037037037037
727	0
728	0
729	0
730	0
731	4.14814814814815
732	0
733	0
734	0
735	0
736	2.31884057971015
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0.590909090909091
747	0
748	0
749	0
750	0
751	0
752	0
753	0.480314960629921
754	0
755	0
756	0
757	0
758	0
759	4.04195804195804
760	0.925925925925926
761	0
762	0
763	4.04195804195804
764	0
765	4.04195804195804
766	0
767	0
768	0
769	4.04195804195804
770	0
771	4.04195804195804
772	0.666666666666667
773	0
774	0
775	4.42431098313451
776	0
777	4.54195804195804
778	0
779	0
780	0
781	4.04195804195804
782	0
783	0
784	0
785	1.14589371980676
786	4.04195804195804
787	0
788	0
789	0
790	0
791	0.480314960629921
792	0
793	0
794	4.14814814814815
795	8.08391608391608
796	0
797	1
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	8.08391608391608
